gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0000092,12.6128982724471,-0.753564351483733,0.4972031261944,-1.51560662389942,0.129618851145101,0.463608808801323
FBgn0000094,21.0900088710877,-0.452451865391053,0.452641769173651,-0.999580454576818,0.317513585874236,0.719312526748014
FBgn0000097,3047.82384416528,-0.00704291914915889,0.121621870301449,-0.0579083279323243,0.95382164952546,0.990351495633783
FBgn0000099,1.6717340460854,0.442704651785779,1.43490296009513,0.308525847459698,0.757682235429015,NA
FBgn0000100,25406.8374384528,0.161214186381384,0.130427071770886,1.23604849969015,0.216440536351811,0.603697916908888
FBgn0000108,50.0739541500761,-0.205864541840466,0.371054924894134,-0.554808811388777,0.579025439543527,0.866300329556135
FBgn0000109,132.528164098497,0.240012844838186,0.280810968728441,0.854713211257393,0.392709934894076,0.769806129330799
FBgn0000114,3.69120564589978,0.0148607006752051,1.08919901756524,0.0136436963636124,0.989114243051666,NA
FBgn0000115,572.481675889813,-0.0639572272623227,0.119346116843994,-0.535897010758433,0.59202973051259,0.873578637674627
FBgn0000116,658.392246950606,-1.29078588445788,0.189937542887517,-6.7958438591695,1.07680353330903e-11,8.61753443051063e-10
FBgn0000117,10812.682313563,-0.156734041118759,0.116529514081565,-1.34501583014457,0.17862012251351,0.549621730959965
FBgn0000119,643.493604010952,0.105325583400835,0.119175976296281,0.883782006022648,0.376813901704009,0.761221415512049
FBgn0000120,0,NA,NA,NA,NA,NA
FBgn0000121,9.0803732161961,-0.0817995868581089,0.616227523207575,-0.132742507884632,0.894397023886466,0.977939313675845
FBgn0000137,0.0873436769465381,-0.900294226591479,3.81016488296462,-0.236287471604372,0.813209607942473,NA
FBgn0000139,647.194002893582,0.403365732472878,0.112238700338521,3.59382041360329,0.00032586448109291,0.00526634966240056
FBgn0000140,946.001367635104,-0.0718790076675374,0.144463458275262,-0.497558403527752,0.618795328489038,0.887086118210524
FBgn0000142,1905.92194472857,0.098695084565746,0.107085041481682,0.921651457571964,0.35671040840793,0.746800370863929
FBgn0000146,1576.30641475813,-0.49015761787184,0.0996347156357587,-4.91954651292169,8.67449535970947e-07,2.86013002665033e-05
FBgn0000147,415.443457019284,-0.419669830003581,0.139503732363781,-3.00830539006094,0.00262708998471385,0.0293493556278837
FBgn0000150,8947.89987679134,-0.277537418232696,0.144274551537884,-1.92367548728661,0.0543952724580945,0.275551949281023
FBgn0000152,510.941052499106,-0.136056985682278,0.14181936738099,-0.959368161026748,0.337373308779332,0.73375138780088
FBgn0000153,24.8029621201495,0.195180312246465,0.411798201206844,0.473970774215273,0.63552074836545,0.895604332652496
FBgn0000157,0.284854336053305,1.66858963844513,3.61566496257404,0.461489008444311,0.644447805491642,NA
FBgn0000158,6.04274854909531,-0.127613564864799,0.701597205454764,-0.181890070075295,0.85566899744092,NA
FBgn0000163,896.117248934645,0.121624718759733,0.154944937676297,0.78495445274776,0.432480273955896,0.79512554012258
FBgn0000166,8.04614313802891,0.0158868361216121,0.703317274881602,0.0225884343936902,0.981978569492143,0.995009451410166
FBgn0000171,6836.91863140907,0.0293808727505356,0.162676456335916,0.180609249871205,0.856674294942109,0.966475435636769
FBgn0000173,1545.76153518692,-0.153717759444225,0.119276700125892,-1.28874926353581,0.197485269825312,0.577943003078787
FBgn0000179,1.06412667893113,-0.803687496126634,1.84746163876576,-0.43502256245145,0.663546050431278,NA
FBgn0000180,27.406851861645,-0.397327510204085,0.400187290791366,-0.99285389453117,0.320781161069411,0.721371475706733
FBgn0000181,13451.8877259857,0.166771093079459,0.100921023996888,1.65249109129731,0.0984344797365437,0.394177389094914
FBgn0000182,3.81786308209388,0.205920891934902,0.914310499460731,0.225219870116723,0.821808232389606,NA
FBgn0000183,2642.64636343421,0.0134256765587928,0.0844951286750883,0.158892906245743,0.873753249689283,0.972571672544537
FBgn0000206,0,NA,NA,NA,NA,NA
FBgn0000210,1573.20060566926,-0.0341015687198623,0.153325583259195,-0.222412776752423,0.823992566484917,0.960910967528342
FBgn0000212,3287.46496086775,-0.0994254645740863,0.104690072530237,-0.949712443320445,0.342258385331602,0.737629063259213
FBgn0000216,0.190048145436947,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
FBgn0000221,208.619887169355,0.25238622602706,0.16318650479309,1.54661211934816,0.121956805546426,0.446502289853129
FBgn0000227,0,NA,NA,NA,NA,NA
FBgn0000228,781.171311238561,0.104993468418757,0.12534695605436,0.837622800933631,0.402242583005637,0.775866748170548
FBgn0000229,907.485966864452,0.114382241442362,0.181634111559652,0.629739868024718,0.528864793671266,0.848258321374546
FBgn0000233,5.15742636729756,0.916230520445589,0.841706202990087,1.08853958446636,0.276356971420498,NA
FBgn0000239,2481.48623953556,0.0279284397274421,0.0946931579198213,0.294936195401676,0.768042621206894,0.944955338803666
FBgn0000241,8.27984527194858,-0.0515911990096882,0.737266036479632,-0.06997636735856,0.944212469633303,0.989016247862415
FBgn0000242,160.670287460628,-0.114292631905835,0.164575766333702,-0.694468173850637,0.487388653084912,0.827626442309154
FBgn0000244,510.186928378687,0.397801345398437,0.13380067096057,2.97308931668711,0.00294818646995092,0.0320754980253615
FBgn0000246,176.411724125697,-0.168165269450735,0.306884509958257,-0.547975749814187,0.583708554122711,0.869236333513238
FBgn0000247,2662.77441957903,0.162857488178739,0.121347127826018,1.34207946324232,0.179570231922925,0.550859421160849
FBgn0000250,2251.33709227092,0.101571143429213,0.105972500926646,0.958466984746546,0.337827331878881,0.73375138780088
FBgn0000251,1.97492562228389,-0.427990027504302,1.19879710957238,-0.357016232427328,0.721079653754232,NA
FBgn0000253,10292.4207422362,-0.0796761988162347,0.152799623042478,-0.521442378127367,0.602058636404067,0.878984979468642
FBgn0000256,2184.41274629441,0.450826538047582,0.129605590712379,3.47844977650738,0.000504322933415848,0.00768985916014397
FBgn0000257,753.279359362576,-0.0572815508208049,0.143756502600652,-0.398462328900209,0.690289421407521,0.915886766362492
FBgn0000258,1079.57216744893,-0.0602734276775647,0.391732751607408,-0.153863641552163,0.877717252502682,0.974323753647034
FBgn0000259,2030.25470905424,0.0472323683687394,0.179754596822629,0.262760280980995,0.79273535120948,0.951799908261478
FBgn0000261,1903.17593821783,0.162761950662467,0.127439939972049,1.2771659394862,0.201543669134011,0.586118662659166
FBgn0000273,2102.23775428587,0.125562660406412,0.149092161953207,0.842181498755245,0.399686368133041,0.774526109888545
FBgn0000274,0,NA,NA,NA,NA,NA
FBgn0000276,69.4968591125523,-0.152137799946457,0.412343003304642,-0.368959334163982,0.712158036176316,0.922535616357273
FBgn0000277,31.9807517700358,0.487069153068888,0.504665677775349,0.965132313368269,0.334478543896177,0.732788870978647
FBgn0000278,44.7028436452136,0.669781736764968,0.299853975790159,2.23369303341733,0.0255032777038407,0.165659266973117
FBgn0000279,98.3131469190713,-0.489264354747986,0.230590500757952,-2.12178885574112,0.033855472904494,0.201703007146817
FBgn0000280,0.494933561461431,-1.02304051726102,2.68355377365049,-0.38122601727088,0.70303554521169,NA
FBgn0000281,0.992636089494353,0.361138404032648,1.76066200923195,0.20511512268626,0.837482181430985,NA
FBgn0000283,3526.31008558795,0.12020758346333,0.11723132552763,1.02538790653697,0.305180192131289,0.707376317472955
FBgn0000286,484.873825567724,0.531569096644052,0.131464073579842,4.04345523586119,5.26692157134153e-05,0.00111064962438256
FBgn0000287,0.692535396871297,-0.242702973049272,2.4456361982779,-0.0992391972363559,0.920948353555006,NA
FBgn0000289,3448.76262953296,0.180864311050162,0.102115490951547,1.77117408303879,0.0765317576224289,0.338276058784639
FBgn0000299,50847.6179108074,-0.636464548381723,0.132639110885209,-4.79846814513512,1.59883729771802e-06,4.98394113442213e-05
FBgn0000303,2.69203939162257,-0.740287710808986,1.08250399321971,-0.683866032315627,0.49405976501764,NA
FBgn0000307,1642.82454444605,0.0542395919960351,0.16558440692168,0.327564611936497,0.743240882469849,0.93646837941154
FBgn0000308,16758.1169758136,-0.0378313143527312,0.148844793993377,-0.254166191089051,0.799367168703542,0.953638376322968
FBgn0000313,58.3929443931834,-0.0176337430068459,0.237180794348732,-0.0743472634673728,0.940734070255817,0.989015272872675
FBgn0000316,1.9067874716876,0.323151511273056,1.4169210482588,0.228065996810594,0.819594934119941,NA
FBgn0000317,1436.68048452464,0.0723266801706269,0.128368194359639,0.563431467829135,0.573141114391597,0.864481313690922
FBgn0000318,906.753616132792,-0.25423262276835,0.14019884274577,-1.81337176391223,0.06977450151837,0.319737005158052
FBgn0000319,14032.9058467729,-0.0247043668837071,0.120291244728904,-0.20537127984154,0.837282057385273,0.961730411760645
FBgn0000320,1.16180797341892,0.767106245425453,1.98252296607951,0.386934355137598,0.69880480662389,NA
FBgn0000326,269.368606143896,-0.160264651055974,0.143250165230342,-1.11877463316202,0.263236296171762,0.663310836523638
FBgn0000330,227.230396667204,0.174240187723151,0.173783555167081,1.00262759359268,0.316040577036181,0.718101480390972
FBgn0000337,25.3292318266985,-0.00670257501695093,0.3776738113782,-0.0177469944036946,0.985840690428008,0.996375478619589
FBgn0000338,1832.90401100614,-0.192089085052253,0.168510162520052,-1.13992581918847,0.254317207314184,0.654090779938616
FBgn0000339,565.948672253472,-0.00844037149415353,0.169453320230772,-0.049809419388531,0.9602742604155,0.990415591281599
FBgn0000346,94.0126752243329,-0.6414076187408,0.217889756120649,-2.94372544244643,0.00324287543566965,0.0346475638653126
FBgn0000351,34.3175207607977,-0.384315630521672,0.324534342767168,-1.18420635315441,0.236331387853604,0.633457932862278
FBgn0000352,837.427425801003,-0.0415755795115547,0.108311617720172,-0.383851523840842,0.701088497360179,0.918218851970282
FBgn0000355,0.372198012999843,0.764643526997549,2.90300739953791,0.263397029962536,0.792244579555451,NA
FBgn0000356,0,NA,NA,NA,NA,NA
FBgn0000357,3.41206329792148,-0.391525148192085,0.919191745033645,-0.425945022143072,0.670147907392839,NA
FBgn0000358,0.0796749105101127,0.719763685204581,3.81458895662518,0.188687088802712,0.850338071459213,NA
FBgn0000359,0.512456588636781,1.05843459611635,2.41025956803523,0.439137182630976,0.660562138412378,NA
FBgn0000360,0.655096366188273,-0.0517444807717583,2.54690506922104,-0.0203166114815517,0.983790804476004,NA
FBgn0000363,3.19839034781747,0.0535334339477458,0.982122261180759,0.0545079121650141,0.956530504966944,NA
FBgn0000370,11183.3433115426,0.0941507384064819,0.111669984541144,0.843115890033933,0.399163632683139,0.774234191289156
FBgn0000376,1250.21907629536,-0.0894031388609915,0.137271447071779,-0.651287217903684,0.51486109797936,0.843227957048688
FBgn0000377,892.783145417565,-0.0886093957346623,0.116984241565505,-0.757447281350675,0.448781938649823,0.808487462204
FBgn0000382,733.171575823204,0.125664634240942,0.142540121002648,0.881608864627017,0.377988359694641,0.761280814704932
FBgn0000384,598.77153580614,-0.0211983970392066,0.164735910287615,-0.128681093285587,0.897609996385237,0.978238575345597
FBgn0000392,1080.22701781589,-0.465805178677268,0.109278559591824,-4.26254866844088,2.02108462092418e-05,0.000488996723835811
FBgn0000394,621.778335326083,0.188441731145466,0.12713734294829,1.48219025799611,0.138289678004534,0.47839628159644
FBgn0000395,496.874906795115,0.376217325612176,0.202303308426963,1.85966966401837,0.0629322765161644,0.300507938866343
FBgn0000404,2429.45180115513,-0.0637083922161068,0.100998627755102,-0.630784730764705,0.528181288553726,0.848258321374546
FBgn0000405,2318.16256844911,-0.526630792178822,0.119357700451394,-4.41220625219133,1.02322567773036e-05,0.000266968881371466
FBgn0000406,265.508207219706,2.03319459859774,0.279509713112668,7.27414649013707,3.48617523054063e-13,3.45421862426067e-11
FBgn0000409,4201.61613133004,0.103146529927709,0.113122784408224,0.911810387865685,0.361868541066433,0.748885198606244
FBgn0000411,0,NA,NA,NA,NA,NA
FBgn0000412,2799.14541301722,-0.233856793940184,0.110933824657115,-2.10807474332568,0.0350245247248849,0.20586802209408
FBgn0000413,2709.4017735386,0.00735653577676569,0.151969941188658,0.0484078345969298,0.961391215521258,0.990415591281599
FBgn0000414,2340.51087850447,0.241932378136462,0.102299494649855,2.36494206510534,0.0180328916294007,0.131220005008228
FBgn0000416,38598.4010589658,0.370506538366447,0.0757246561367093,4.89281242423278,9.94051384650785e-07,3.23183190408144e-05
FBgn0000422,6.74265395568728,-0.440176694252183,0.677921762607152,-0.649303088544247,0.516142489826324,0.843950104602994
FBgn0000426,698.185351933297,-0.195364977836,0.14945522350185,-1.30718066092606,0.191151361923133,0.569999458796827
FBgn0000427,0.190048145436947,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
FBgn0000439,0,NA,NA,NA,NA,NA
FBgn0000442,3.58976090424144,-0.341464201660127,0.949714781884958,-0.359543947481161,0.719188207296787,NA
FBgn0000447,619.766935722834,-0.527156783574741,0.118546671284769,-4.4468290662369,8.71471278582416e-06,0.000233975982311015
FBgn0000448,7.61962030656936,-0.366694512903948,0.624460623115074,-0.587217991544,0.557057310546748,0.857583225185926
FBgn0000449,0,NA,NA,NA,NA,NA
FBgn0000451,0.631110405153443,-0.492185636022984,2.18977039346983,-0.224765864718394,0.82216142262865,NA
FBgn0000454,2699.07549116503,0.00834039784595701,0.141316696912664,0.0590191960905479,0.952936818492553,0.990050323344591
FBgn0000455,535.580648295711,0.162977098386404,0.167025112165167,0.975764040949963,0.329181408201987,0.728664058634345
FBgn0000459,4.72119790578584,-0.498060996256522,0.837874376745589,-0.594433974924803,0.552221890296271,NA
FBgn0000463,1.32519236755264,-1.09587570963801,1.61215620650552,-0.679757771124058,0.49665784942637,NA
FBgn0000464,1545.40584906511,0.0763284661050774,0.115789504383588,0.659200214314904,0.509767209326278,0.839824323678269
FBgn0000472,2633.49958171658,0.13703465654277,0.205335244098026,0.667370363742086,0.504535591318194,0.836170793815477
FBgn0000473,16.1622106885231,-0.09807600307921,0.508615606019185,-0.192829323203092,0.847092637852175,0.963157296464076
FBgn0000477,1.55593651749315,0.562700603744046,1.54386453114119,0.364475374875093,0.715503059074966,NA
FBgn0000479,881.74363689341,0.224079306221765,0.120141078397105,1.86513479994837,0.0621625117607674,0.298455415154327
FBgn0000482,1016.7298545619,0.0449749016784683,0.130286816387497,0.345199176136937,0.729944638088188,0.932370967281766
FBgn0000489,111.800665997973,-0.126222102682122,0.196414701411725,-0.642630626805959,0.520463805213963,0.845827984928141
FBgn0000490,200.714847330613,-0.863068367953933,0.205361234864859,-4.20268396088429,2.63768732908124e-05,0.000613225464802883
FBgn0000492,0.482571247926677,1.03168633971225,2.44099899567709,0.422649227443076,0.672551204462652,NA
FBgn0000497,2.24832096409629,3.48635521544417,1.67080778391292,2.08662854519349,0.0369217249013876,NA
FBgn0000499,965.304181333989,-0.0239984169996841,0.131438413771037,-0.182582977922184,0.855125241468584,0.965648661605559
FBgn0000500,4.5906580910075,-0.818528504683583,0.866155578952009,-0.945013256941609,0.344652107988036,NA
FBgn0000504,7.05381311023231,-0.688437845355605,0.99158160847147,-0.694282588012939,0.487505008284008,0.827626442309154
FBgn0000520,600.104217206868,-0.107623627865598,0.192251458698763,-0.559806560605777,0.575611388225452,0.865144558585727
FBgn0000524,891.434538067256,-0.331268356436764,0.118103848845785,-2.80489043900102,0.00503336855422059,0.0496948119534733
FBgn0000527,136.818434758498,0.578906842909028,0.208850483674841,2.77187216770025,0.00557349192955478,0.0535660200111829
FBgn0000529,0.502252655783333,0.793413175053288,2.68109137129325,0.295929181507371,0.767284165011991,NA
FBgn0000533,6.69491327965049,-0.33948925534188,0.736841110549967,-0.460736039942845,0.64498799479774,0.899326995678265
FBgn0000535,177.571465950567,0.712147688706571,0.236763728160272,3.00784116824052,0.002631106114875,0.029354820635529
FBgn0000536,871.574573296313,-0.0439958993981671,0.152228951426699,-0.289011380462355,0.772572668664103,0.94558374856647
FBgn0000541,4907.53497226926,0.122129659140302,0.196494813424315,0.621541388354982,0.53424347144012,0.850331697352539
FBgn0000542,161.252366068971,-0.0411482990642576,0.210218004759172,-0.195741078940396,0.844812829956475,0.963157296464076
FBgn0000543,727.25201400911,-0.17231578275869,0.157222752094001,-1.09599775136657,0.273079758527224,0.675235540767109
FBgn0000546,937.51615000797,0.127543288588367,0.135303563823997,0.942645448380615,0.34586228491307,0.740764744552619
FBgn0000547,341.818021903022,-0.531438981128606,0.200814714555778,-2.64641454339739,0.00813500566977867,0.0721061258674844
FBgn0000551,1.61860903967822,-0.02777860490839,1.57948764367951,-0.017587098588298,0.985968248921694,NA
FBgn0000552,0,NA,NA,NA,NA,NA
FBgn0000556,196243.90431698,0.192102389618279,0.113168602246947,1.69748840052905,0.0896043622475099,0.374386097884551
FBgn0000557,43.7341308235937,-0.308283267377818,0.283756356790005,-1.08643651499221,0.277285913846522,0.679657765363321
FBgn0000559,107460.019098875,-0.0169186059033041,0.111994305758944,-0.151066661725817,0.879923130731525,0.975209642567723
FBgn0000560,0.330918536227288,0.137118926178527,3.51084515529832,0.0390558170791432,0.968845886934232,NA
FBgn0000562,1459.2751425309,0.133243880843008,0.110196444113348,1.20914864281785,0.226605744212615,0.619150100657011
FBgn0000564,0,NA,NA,NA,NA,NA
FBgn0000565,602.088255866094,-0.743699337880505,0.181411588186847,-4.09951395781026,4.14018701980778e-05,0.000902062213765972
FBgn0000566,798.3232117264,-0.144053888161173,0.137591590756962,-1.0469672410113,0.295114687313366,0.697464219638898
FBgn0000567,261.177919822776,1.22641843267421,0.169246414663031,7.24634808433609,4.28158910078639e-13,4.09605357308564e-11
FBgn0000568,3629.21943784739,0.209078830864226,0.218401172770534,0.957315513520144,0.338408027395233,0.73443807353599
FBgn0000575,1422.24769661688,-0.311937287537412,0.173768319571654,-1.79513324584337,0.072632472968879,0.328008720846435
FBgn0000576,0,NA,NA,NA,NA,NA
FBgn0000577,0.349397966457172,1.81446498332448,3.37338703107793,0.537876314401046,0.590662441475819,NA
FBgn0000578,5449.57609365189,0.32566918670772,0.112488392536905,2.8951359279214,0.00378994380380531,0.0392334605461089
FBgn0000579,8747.44837739629,-0.468882515881886,0.133571332231348,-3.5103529181679,0.00044751230687113,0.00688474109073645
FBgn0000581,3447.52686953777,0.156123629270078,0.119349362887636,1.30812285455653,0.190831642784114,0.569930475948955
FBgn0000588,339.933386184802,0.172099363197203,0.15785655386812,1.09022627809917,0.275613480506439,0.677875590500914
FBgn0000591,0.125504515033079,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
FBgn0000592,3.2352001993839,0.100174830871626,1.06780902699477,0.0938134332442921,0.925257360562756,NA
FBgn0000594,21.505280933451,0.396519549622089,0.465629813054663,0.851576807380113,0.394449016591726,0.770757334106812
FBgn0000606,0.880100618936038,0.171573336441933,2.07421061287227,0.0827174132545521,0.93407623854766,NA
FBgn0000611,1381.11303369116,0.211182337781308,0.11339823468366,1.8623071017854,0.0625598150213988,0.299761278309213
FBgn0000615,382.457014293175,0.048887829561646,0.195964777529823,0.24947253367614,0.802995284331437,0.954201737506199
FBgn0000617,819.388621367136,-0.0645991300308869,0.1619101225052,-0.398981416549865,0.689906897244438,0.915886766362492
FBgn0000618,151.72002665168,-0.30553338093728,0.193253226185284,-1.58100015698753,0.113878001840582,0.430821186054166
FBgn0000625,0.464091817696792,-0.409327527954498,2.45542739611064,-0.166703168907729,0.867603612002848,NA
FBgn0000629,1117.35000501314,0.136021233194512,0.1293304408516,1.051734087496,0.292921567051789,0.695954539362608
FBgn0000630,20.7692279739226,0.122848397083918,0.479250561231199,0.256334383351204,0.797692649852125,0.952598619804765
FBgn0000633,24.6651166473495,-1.06698826516224,0.382043953810712,-2.79284164693493,0.0052247261888568,0.0509196675291044
FBgn0000634,352.305103674179,-0.376966590712228,0.14690466657884,-2.5660627364068,0.0102860222313737,0.0864753161936603
FBgn0000635,153.589865339278,-0.462423947181457,0.335321033077487,-1.37904843885709,0.167879819650972,0.531181208121956
FBgn0000636,50.0555692361442,0.284025292136873,0.270852406244622,1.0486349228899,0.29434617625725,0.696769972977556
FBgn0000639,0.882348946657227,1.75863314842196,2.08396066801668,0.843889798599543,0.398730989275273,NA
FBgn0000640,1.06788039144156,0.325800990131195,2.17919905879543,0.149504924213433,0.881155224077019,NA
FBgn0000644,6.04034382374812,1.01129921925236,0.76780919965404,1.31712308176046,0.187797371228299,NA
FBgn0000658,3.95393057502517,-0.617929611338641,0.865997860117369,-0.71354634901164,0.475507743135382,NA
FBgn0000659,2.16928769382924,-0.960175568776336,1.18614059173565,-0.809495582114207,0.418230142986992,NA
FBgn0000662,1177.02435639332,0.13225397690418,0.100233630087319,1.31945712021969,0.187016336425888,0.564338549531331
FBgn0000667,1500.48249436884,0.108025049690367,0.159004565379018,0.679383321056652,0.496895015124094,0.83217607532307
FBgn0000709,2264.80155116432,0.157685033538145,0.11784173680006,1.33810853285103,0.180861059610849,0.553014915187766
FBgn0000711,1054.22117364293,-0.0493431372500609,0.125605854682198,-0.392841061230039,0.694436875222953,0.916300482607597
FBgn0000715,0.167018587456651,-0.199133464217502,3.80781084362455,-0.0522960494613099,0.958292801084791,NA
FBgn0000719,2103.48669163677,0.118361963218361,0.115038135805797,1.0288932656052,0.303529833290457,0.705858851930411
FBgn0000721,930.396084103044,-0.0839230660441559,0.106653121785038,-0.78687866458616,0.431352898169467,0.794456776159433
FBgn0000723,2013.91808753976,0.0737967040780096,0.120700683215864,0.611402538178095,0.54093312272633,0.852843965910808
FBgn0000808,130.707370562256,0.022625563030838,0.190694595575191,0.118648160754596,0.905554108045519,0.980629637124982
FBgn0000810,291.937357460634,0.0374768671826167,0.231322517714577,0.162011323207447,0.871296937043321,0.971363845931342
FBgn0000826,125.672709110785,-0.5983808310562,0.203639928340802,-2.93842585750069,0.00329883550531989,0.0351102402951118
FBgn0000927,33.9658396948468,-0.276424613895501,0.372087316727517,-0.742902543216569,0.457540685855955,0.812932642063622
FBgn0000928,677.61312347261,-0.470045450898919,0.132827563016137,-3.53876439667732,0.000402004475227116,0.00627745449777727
FBgn0000964,0.277391822383485,-0.147407319350746,3.68497048922038,-0.0400023066078699,0.968091287359353,NA
FBgn0000986,2374.76331148278,-0.0467040432983221,0.11990590136035,-0.389505793863838,0.696902025513664,0.917364032064724
FBgn0000996,1207.38816067516,0.229234291130857,0.104101508172437,2.20202660994254,0.0276634288627827,0.175089519714783
FBgn0001075,44.38551226584,0.0101280786334485,0.305173445421382,0.0331879420880272,0.973524713646698,0.992728031325835
FBgn0001077,0,NA,NA,NA,NA,NA
FBgn0001078,1144.96895658426,0.00627543115763569,0.1652739130103,0.0379698831069885,0.969711694503953,0.992099089774984
FBgn0001079,376.75091808679,0.0244644067689402,0.132612802490673,0.184479977117298,0.853636933523259,0.965192069944478
FBgn0001083,189.883006910654,-0.0914269881245436,0.207703275842091,-0.440180771121068,0.659806185471342,0.902772790017751
FBgn0001084,68.6325787551789,-0.375801649732465,0.227334255104028,-1.65307973301471,0.0983146374533073,0.394158346591463
FBgn0001085,9.94534595265103,-0.580126386111306,0.623616329348215,-0.930261699076477,0.352235603379442,0.743380469753029
FBgn0001086,1137.42419030309,-0.0014600656452325,0.103098657314544,-0.0141618298750292,0.988700872278587,0.996603773764646
FBgn0001087,1704.4552673577,-0.085455316978762,0.114677450482827,-0.745179777009076,0.456163046552852,0.812932642063622
FBgn0001089,51.9275986701211,-0.164204653147384,0.283421025984187,-0.579366518687805,0.56234189064438,0.860579832766663
FBgn0001090,41.4414495139348,-0.644279344500036,0.304698451708714,-2.11448184553282,0.0344741337347067,0.204251961169045
FBgn0001091,4323.4864368713,-0.707932555458525,0.159126121058526,-4.44887709666568,8.6320390030423e-06,0.000233261235786757
FBgn0001092,9128.37294929525,-0.374980004882583,0.148639386838881,-2.52274994439426,0.0116441167899704,0.0941826861447264
FBgn0001098,495.639000022684,0.278644124003956,0.137988470975285,2.01932902100107,0.0434530334591965,0.237465264268479
FBgn0001099,0,NA,NA,NA,NA,NA
